target_id	length	eff_length	est_counts	tpm
insX|G0-10433|b4505|NIL	249	37.7496	0	0
yraQ|G7645|b3151|permease	1041	761.057	565	36.0554
yddB|EG11743|b1495|putative	2373	2093.06	2462	57.1277
yebB|EG11136|b1862|putative	603	323.98	126	18.8882
yqgC|G7522|b2940|protein	216	26.084	119.131	221.815
deoB|EG10220|b4383|phosphopentomutase	1224	944.057	867	44.6026
aspT|EG30023|b3760|tRNA-Asp(GUC)	77	78	9.33333	5.81141
yebG|EG11808|b1848|DNA	291	57.3405	272	230.381
ygcE|G7442|b2776|putative	1479	1199.06	527	21.3457
eptA|EG11613|b4114|phosphoethanolamine	1644	1364.06	414	14.7403
ygiZ|G7577|b3027|DUF2645	333	84.63	98	56.2395
yfeZ|G7268|b2433|putative	450	178.313	154	41.9448
xapA|G85|b2407|xanthosine	834	554.116	246	21.5613
valX|EG30113|b2402|tRNA-Val(UAC)	76	77	11.2	7.06427
uvrD|EG11064|b3813|DNA	2163	1883.06	1926	49.6744
yegV|G7132|b2100|putative	966	686.057	237	16.7775
bioP|EG11471|b3827|biotin	900	620.057	740	57.9615
yebY|G7012|b1839|DUF2511	342	90.6953	340	182.068
ydjL|G6963|b1776|putative	1077	797.057	333	20.2906
nrdB|EG10661|b2235|ribonucleoside-diphosphate	1131	851.057	1533	87.4829
serU|EG30094|b1975|tRNA-Ser(CGA)	90	91	94	50.1679
symE|G7940|b4347|nucleoid-associated	342	90.6953	109	58.3689
ydhI|G6883|b1643|DUF1656	237	32.4807	78	116.63
chbG|EG12198|b1733|chitooligosaccharide	750	470.324	144	14.8698
mscM|G7840|b4159|miniconductance	3324	3044.06	1725	27.5217
ydbL|G6705|b1383|DUF1318	327	80.445	114	68.8249
ynbC|G6729|b1410|hydrolase/methyltransferase	1758	1478.06	444	14.5892
cpdB|EG10160|b4213|2',3'-cyclic-nucleotide	1944	1664.06	973	28.3978
bcsZ|EG12258|b3531|endo-1,4-D-glucanase	1107	827.057	867	50.9123
leuZ|EG30054|b1909|tRNA-Leu(UAA)	87	88	2	1.10379
umuD|EG11057|b1183|DNA	420	151.378	111	35.6124
ycgZ|G6604|b1164|putative	237	32.4807	106	158.497
frvX|EG11862|b3898|peptidase	1071	791.057	0	0
yccA|EG11113|b0970|modulator	660	380.487	2714	346.426
ybdN|G6331|b0602|putative	1221	941.057	289	14.9149
ybjH|G6441|b0843|uncharacterized	285	53.7759	74	66.8319
hpt|EG20098|b0125|hypoxanthine	537	259.215	617	115.602
mltB|G7410|b2701|membrane-bound	1086	806.057	582	35.0668
glyV|EG30038|b4163|tRNA-Gly(GCC)	76	77	5.25	3.31137
recA|EG10823|b2699|DNA	1062	782.057	2869	178.169
yafP|G6118|b0234|putative	453	180.831	94	25.2461
pepE|EG11920|b4021|peptidase	690	410.368	309	36.5699
yphA|G7337|b2543|putative	423	154.089	126	39.7134
yhfG|EG12374|b3362|DUF2559	168	16.9582	27	77.3257
ylcI|G0-10585|b4589|DLP12	195	22.3908	0	0
rihC|EG11082|b0030|ribonucleoside	915	635.057	256	19.5779
pepQ|EG10698|b3847|Xaa-Pro	1332	1052.06	1586	73.2156
asnT|EG30020|b1977|tRNA-Asn(GUU)	76	77	20	12.6148
dinB|G6115|b0231|DNA	1056	776.057	290	18.1486
ysgD|G0-17045|b4799|protein	57	58	0	0
ypdF|G7248|b2385|aminopeptidase	1086	806.057	246	14.8221
tolQ|EG11010|b0737|Tol-Pal	693	413.368	660	77.5437
yidH|EG11696|b3676|DUF202	348	94.9281	102	52.1849
yecF|EG12861|b1915|DUF2594	225	28.5546	26	44.2218
guaC|EG10422|b0104|GMP	1044	764.057	671	42.6517
degS|EG11652|b3235|serine	1068	788.057	641	39.5039
fmt|EG11268|b3288|10-formyltetrahydrofolate:L-methionyl-tRNA<sup>fMet</sup>	948	668.057	886	64.4109
sbmC|EG11892|b2009|DNA	474	199.986	219	53.1843
pssL|G0-17028|b4782|protein	42	43	1	1.12946
pepD|EG10695|b0237|peptidase	1458	1178.06	1716	70.7441
yfcC|G7190|b2298|putative	1521	1241.06	430	16.8274
yqeJ|G7468|b2848|protein	483	208.009	0	0
ycfH|EG12303|b1100|putative	798	518.224	538	50.4202
apaH|EG10048|b0049|diadenosine	843	563.116	829	71.4984
mpaA|G6662|b1326|murein	729	449.324	201	21.7258
cysT|G7991|b1910|tRNA-Cys(GCA)	74	75	0	0
dinG|EG11357|b0799|ATP-dependent	2151	1871.06	1202	31.2002
ysdD|G0-16751|b4757|protein	81	82	60	35.5367
prlC|EG11441|b3498|oligopeptidase	2043	1763.06	1072	29.5303
mntP|G6999|b1821|Mn<sup>2+</sup>	567	288.475	320	53.8743
yoaF|G6979|b1793|DUF333	255	40.5221	84	100.676
lapC|EG12049|b2188|lipopolysaccharide	1761	1481.06	2035	66.7317
rihB|EG12030|b2162|pyrimidine-specific	942	662.057	261	19.1463
lon|EG10542|b0439|Lon	2355	2075.06	4417	103.38
valU|EG30110|b2401|tRNA-Val(UAC)	76	77	11.2	7.06427
ruvA|RUVA|b1861|Holliday	612	332.948	393	57.3266
ymgL|G0-16734|b4739|protein	111	4.8	0	0
ycaL|G6470|b0909|periplasmic	765	485.324	230	23.0163
rsxA|G6871|b1627|SoxR	582	303.297	724	115.934
yciU|G6633|b1248|DUF440	330	82.4119	272	160.294
yjfC|EG11812|b4186|putative	1164	884.057	280	15.3822
gpt|EG10414|b0238|xanthine-guanine	459	186.208	389	101.459
aat|EG11112|b0885|leucyl/phenylalanyl-tRNA&mdash;protein	705	425.368	283	32.3118
proM|EG30068|b3799|tRNA-Pro(UGG)	77	78	10	6.22652
uvrA|EG11061|b4058|UvrABC	2823	2543.06	2139	40.8502
ymiB|G0-16673|b4672|putative	105	3.5	15	208.144
hflC|EG10435|b4175|regulator	1005	725.057	5001	334.984
ydcO|G6744|b1433|putative	1176	896.057	348	18.8618
yahO|G6194|b0329|DUF1471	276	49.1553	279	275.66
yhhH|EG11520|b3483|PF15631	384	122.814	0	0
add|EG10030|b1623|adenosine	1002	722.057	450	30.2678
iadA|G7925|b4328|isoaspartyl	1173	893.057	329	17.8919
leuV|EG30051|b4368|tRNA-Leu(CAG)	87	88	18.1333	10.0077
recN|EG10831|b2616|DNA	1662	1382.06	634	22.2794
yojO|G0-10595|b4604|uncharacterized	165	16.168	34	102.132
sapB|G2001|b1293|putrescine	966	686.057	294	20.8126
gfcA|G6508|b0987|threonine-rich	306	66.6057	1	0.729169
ychJ|EG12119|b1233|NTF2-like	459	186.208	354	92.3304
yceD|EG11119|b1088|DUF177	522	245.024	5837	1156.97
hscB|EG12131|b2527|[Fe-S]	516	239.365	494	100.232
sohB|EG10956|b1272|S49	1050	770.057	1238	78.0795
gltW|EG30035|b2590|tRNA-Glu(UUC)	76	77	33.25	20.972
rpnC|EG11748|b0132|recombination-promoting	903	623.057	774	60.3327
yjiS|G7937|b4341|DUF1127	165	16.168	0	0
clpX|EG10159|b0438|ATP-dependent	1275	995.057	2965	144.716
ybhM|G6404|b0787|Bax1-I	714	434.368	100	11.181
yedE|EG11660|b1929|putative	1206	926.057	2253	118.158
yzgL|G7752|b3427|putative	282	51.9892	1	0.934171
dps|EG11415|b0812|DNA	504	227.718	1012	215.836
mltA|G7457|b2813|membrane-bound	1098	818.057	1359	80.6818
argX|EG30017|b3796|tRNA-Arg(CCG)	77	78	52	32.3779
rpnB|G7197|b2305|recombination-promoting	891	611.057	0	0
ygjR|G7606|b3087|putative	987	707.057	673	46.2275
pepB|EG12310|b2523|aminopeptidase	1284	1004.06	1261	60.9953
glpG|EG10397|b3424|rhomboid	831	551.116	626	55.1659
yaaI|G8202|b0013|DUF2541	405	138.546	118	41.3645
ygfS|G7505|b2886|putative	489	213.538	70	15.9207
fes|EG10299|b0585|ferric	1203	923.057	520	27.3599
prc|EG10760|b1830|tail-specific	2049	1769.06	10119	277.802
trhP|G7118|b2081|tRNA	1362	1082.06	801	35.9519
dosP|G6783|b1489|oxygen-sensing	2400	2120.06	957	21.9232
ygcO|G7433|b2767|putative	261	42.7544	34	38.6222
cpxR|EG10020|b3912|CpxR-phosphorylated	699	419.368	763	88.3626
mdlA|G6248|b0448|ABC	1773	1493.06	799	25.9902
yfeY|G7267|b2432|DUF1131	576	297.387	452	73.817
yfdY|G7240|b2377|DUF2545	243	35.117	231	319.473
sufC|G6908|b1682|Fe-S	747	467.324	552	57.3668
yfeW|G7265|b2430|penicillin	1305	1025.06	7	0.331657
tyrU|EG30107|b3977|tRNA-Tyr(GUA)	85	86	4.48	2.52999
uspA|EG11390|b3495|universal	435	164.809	1573	463.541
yegJ|G7110|b2071|DUF2314	462	188.958	0	0
hslV|EG11676|b3932|peptidase	531	253.421	346	66.3091
fepG|EG10298|b0589|ferric	993	713.057	405	27.5848
ves|G6938|b1742|HutD	576	297.387	303	49.4835
ydjZ|G6947|b1752|DedA	708	428.368	122	13.8319
iscA|EG12132|b2528|iron-sulfur	324	78.2884	1004	622.839
pepN|EG10696|b0932|aminopeptidase	2613	2333.06	3267	68.0085
pheV|EG30065|b2967|tRNA-Phe(GAA)	76	77	10	6.30738
bhsA|G6570|b1112|DUF1471	258	41.5708	38	44.3951
ydfZ|G6815|b1541|putative	204	23.6014	72	148.161
ftsH|EG11506|b3178|ATP-dependent	1935	1655.06	14865	436.206
cpxA|EG10163|b3911|sensor	1374	1094.06	1425	63.2579
ymfA|G6579|b1122|putative	462	188.958	190	48.8347
hslJ|G6702|b1379|lipoprotein	423	154.089	276	86.9913
cyaY|EG11653|b3807|frataxin	321	76.2386	98.243	62.5844
ompT|EG10673|b0565|DLP12	954	674.057	3413	245.912
leuQ|EG30048|b4370|tRNA-Leu(CAG)	87	88	18.1333	10.0077
iraP|EG11256|b0382|anti-adaptor	261	42.7544	304	345.328
yceQ|G6563|b1085|DUF2655	321	76.2386	699	445.289
ldcA|G6621|b1192|murein	915	635.057	435	33.2672
gntP|EG12563|b4321|fructuronate	1344	1064.06	324	14.7883
ytiA|G0-16640|b4715|uncharacterized	258	41.5708	53	61.9194
ybhJ|G6401|b0771|putative	2262	1982.06	644	15.7801
fhuE|EG10306|b1102|ferric	2190	1910.06	657	16.7055
gspO|EG11359|b3335|Type	678	398.448	262	31.9352
gltT|EG30032|b3969|tRNA-Glu(UUC)	76	77	33.25	20.972
rapA|EG11083|b0059|RNA	2907	2627.06	1271	23.4972
yafT|G6101|b0217|lipoprotein	786	506.224	0	0
hflK|EG10436|b4174|regulator	1260	980.057	8621	427.214
dauA|EG12392|b1206|aerobic	1680	1400.06	838	29.0695
yehE|EG11991|b2112|DUF2574	282	51.9892	142	132.652
yciX|G0-10513|b4523|uncharacterized	168	16.9582	87	249.161
sufB|G6909|b1683|Fe-S	1488	1208.06	976	39.2376
amiD|G6452|b0867|<i>N</i>-acetylmuramoyl-L-alanine	831	551.116	240	21.1499
argU|EG30014|b0536|tRNA-Arg(UCU)	77	78	23	14.321
igaA|G7741|b3398|inner	2136	1856.06	3155	82.5558
yibY|G0-17042|b4796|protein	111	4.8	0	0
sppA|EG10968|b1766|protease	1857	1577.06	2166	66.7038
mdtD|EG12136|b2077|putative	1416	1136.06	318	13.5946
yciI|EG11607|b1251|protein	297	60.8192	196	156.515
hcxA|EG12692|b0599|hydroxycarboxylate	1089	809.057	422	25.3322
sufE|G6905|b1679|sulfur	417	148.725	177	57.8
dcp|EG10212|b1538|peptidyl-dipeptidase	2046	1766.06	1055	29.0126
thrW|EG30104|b0244|tRNA-Thr(CGU)	76	77	6	3.78443
blr|G0-9561|b4409|&beta;-lactam	126	9.8	298	1476.83
yecV|G0-17024|b4778|protein	45	46	0	0
mltC|G7533|b2963|membrane-bound	1080	800.057	516	31.3234
ccmF|EG12054|b2196|holocytochrome	1944	1664.06	695	20.2841
yjeN|G7838|b4157|uncharacterized	315	72.3225	1	0.671531
ysaA|EG12277|b3573|putative	474	199.986	224	54.3985
ftp|EG12073|b2214|FAD:protein	1056	776.057	483	30.2269
rseP|EG12436|b0176|intramembrane	1353	1073.06	4332	196.067
metY|EG30061|b3171|tRNA-initiator	77	78	0	0
pdeF|G7314|b2503|cyclic	2244	1964.06	767	18.9662
yqfI|G0-16748|b4754|protein	84	85	0	0
ptrA|EG10786|b2821|protease	2889	2609.06	2792	51.9722
yihP|EG11842|b3877|putative	1386	1106.06	1	0.0439099
yfcL|G7200|b2325|PF08891	279	50.6962	189	181.062
yeiI|EG12028|b2160|putative	1089	809.057	128	7.6837
sufA|EG11378|b1684|iron-sulfur	369	111.125	295	128.928
clpA|EG10156|b0882|ATP-dependent	2277	1997.06	5999	145.891
ileV|EG30045|b0202|tRNA-Ile(GAU)	77	78	4.33333	2.69816
ybaM|EG12830|b0466|DUF2496	162	15.881	25	76.4545
yliM|G0-16731|b4736|protein	66	67	443	321.121
bepA|G7311|b2494|&beta;-barrel	1464	1184.06	1310	53.7326
metI|EG11737|b0198|L-methionine/D-methionine	654	374.487	825	106.994
ydhW|G6900|b1672|uncharacterized	648	368.561	134	17.6578
ydcD|EG11760|b1457|uncharacterized	483	208.009	0	0
nfuA|G7748|b3414|iron-sulfur	576	297.387	1094	178.663
hslU|EG11881|b3931|ATPase	1332	1052.06	1002	46.256
glnV|EG30029|b0665|tRNA-Gln(CUG)	75	76	8.5	5.43182
uspD|EG11877|b3923|universal	429	159.35	138	42.0599
azuC|G0-10653|b4663|uncharacterized	87	88	0	0
pepP|EG10697|b2908|Xaa-Pro	1326	1046.06	1356	62.957
arnT|G7170|b2257|lipid	1653	1373.06	823	29.1106
bacA|EG11665|b3057|undecaprenyl	822	542.171	517	46.3121
ycaP|G6469|b0906|DUF421	693	413.368	382	44.8813
yigE|EG11462|b4482|DUF2233	765	485.324	297	29.7211
sufD|G6907|b1681|Fe-S	1272	992.057	918	44.9413
ypdE|G7247|b2384|aminopeptidase	1038	758.057	173	11.0837
alaW|EG30011|b2397|tRNA-Ala(GGC)	76	77	21	13.2455
pdeR|G6639|b1285|cyclic	1986	1706.06	749	21.322
ymgI|G0-10589|b4593|uncharacterized	174	17.8995	74	200.785
pepT|EG11549|b1127|peptidase	1227	947.057	607	31.1281
arnC|G7167|b2254|undecaprenyl-phosphate	969	689.057	301	21.2154
corA|EG11463|b3816|Ni<sup>2+</sup>/Co<sup>2+</sup>/Mg<sup>2+</sup>	951	671.057	457	33.0747
ydcH|EG12865|b1426|DUF465	225	28.5546	723	1229.71
usg|EG11059|b2319|putative	1014	734.057	855	56.5686
tdcD|EG11172|b3115|propionate	1209	929.057	294	15.369
pepA|EG10694|b4260|aminopeptidase	1512	1232.06	1423	56.0936
hprR|G7057|b1969|DNA-binding	672	392.448	458	56.6791
loiP|EG11291|b2936|metalloprotease	759	479.324	650	65.8603
yjiC|G7922|b4325|DUF2686	831	551.116	0	0
emtA|G6622|b1193|lytic	612	332.948	343	50.0331
pagP|EG12180|b0622|Lipid	561	282.561	383	65.8304
barA|EG11367|b2786|BarA-<i>N</i>-phospho-L-histidine-861	2757	2477.06	1645	32.253
yiiX|EG11882|b3937|putative	609	329.948	187	27.5255
yhfL|G7722|b3369|DUF4223	168	16.9582	44	126.012
mutT|EG10626|b0099|8-oxo-dGTP	390	127.225	200	76.348
mltF|EG11373|b2558|membrane-bound	1557	1277.06	554	21.0688
ydcI|G6737|b1422|DNA-binding	924	644.057	2072	156.245
acrZ|G6396|b0762|multidrug	150	14.3654	104	351.606
yqiB|G7580|b3033|DUF1249	423	154.089	259	81.6332
degP|EG10463|b0161|periplasmic	1425	1145.06	1242	52.6786
wbbI|EG11983|b2034|&beta;-1,6-galactofuranosyltransferase	993	713.057	0	0
tatA|G7806|b3836|twin	270	46.4945	1136	1186.63
ygfB|EG11323|b2909|PF03695	579	300.357	901	145.689
ygeW|G7489|b2870|putative	1191	911.057	348	18.5513
nrdD|EG11417|b4238|anaerobic	2139	1859.06	807	21.0824
clpS|G6463|b0881|specificity	321	76.2386	367	233.793
rseA|EG12341|b2572|anti-sigma-E	651	371.524	1965	256.871
ybaB|EG11100|b0471|putative	330	82.4119	321	189.171
ypjC|G7385|b2650|DUF5507	483	208.009	0	0
ptrB|EG11004|b1845|oligopeptidase	2061	1781.06	982	26.7777
gmhB|EG11736|b0200|D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose-1,7-bisphosphate	576	297.387	774	126.403
rstB|EG11233|b1609|sensory	1302	1022.06	1628	77.3604
yrbL|G7667|b3207|protein	633	353.742	2908	399.252
yfcH|G7196|b2304|epimerase	894	614.057	488	38.5967
nagA|EG10632|b0677|<i>N</i>-acetylglucosamine-6-phosphate	1149	869.057	1012	56.5551
mltD|EG10246|b0211|membrane-bound	1359	1079.06	8760	394.275
ulaR|G7854|b4191|DNA-binding	756	476.324	326	33.2395
tabA|G7883|b4252|DUF386	453	180.831	0	0
yodC|G7050|b1957|protein	183	19.464	201	501.537
degQ|G7682|b3234|periplasmic	1368	1088.06	680	30.3527
ais|G7165|b2252|putative	603	323.98	242	36.2774
yqhA|G7559|b3002|UPF0114	495	219.079	323	71.6047
yfaP|G7152|b2225|DUF2135	777	497.324	127	12.4024
yniB|G6931|b1726|uncharacterized	537	259.215	625	117.101
agaR|G7630|b3131|DNA-binding	810	530.171	740	67.7885
sapC|G2000|b1292|putrescine	891	611.057	303	24.0824
ygeV|G7488|b2869|putative	1779	1499.06	756	24.4931
ykgM|G6167|b0296|50S	264	43.9628	83	91.6923
yddL|G6773|b1472|putative	291	57.3405	0	0
slt|EG10950|b4392|soluble	1938	1658.06	1113	32.6013
rfaD|EG10838|b3619|ADP-L-glycero-D-mannoheptose	933	653.057	1020	75.8558
yfgO|G7310|b2493|putative	1062	782.057	512	31.7959
ynfC|G6843|b1585|PF06788	711	431.368	251	28.2595
ymjA|G6642|b1295|DUF2543	246	36.271	129	172.731
nanA|EG10637|b3225|<i>N</i>-acetylneuraminate	894	614.057	295	23.332
clpP|EG10158|b0437|ATP-dependent	624	344.778	1569	221.016
dgcM|G6673|b1341|diguanylate	1233	953.057	364	18.5491
uspC|G7031|b1895|universal	429	159.35	183	55.7751
yccM|G6513|b0992|putative	1074	794.057	249	15.2296
recE|EG10827|b1350|Rac	2601	2321.06	140	2.92942
kdsA|EG10518|b1215|3-deoxy-D-<i>manno</i>-octulosonate	855	575.116	1225	103.448
rcnA|G7138|b2106|Ni<sup>2+</sup>/Co<sup>2+</sup>	825	545.171	1202	107.081
chiQ|G6371|b0682|lipoprotein	327	80.445	82	49.5056
ylbE|G6288|b4572|DUF1116	1260	980.057	254	12.587
nagB|EG10633|b0678|glucosamine-6-phosphate	801	521.224	449	41.8371
exoX|G7016|b1844|exonuclease	663	383.487	438	55.4707
ycjW|G6658|b1320|DNA-binding	999	719.057	219	14.7918
cspC|EG12204|b1823|transcription	210	24.8842	4954	9668.81
yaaY|G6087|b0024|DUF2575	219	27.0651	42	75.3666
recB|EG10824|b2820|exodeoxyribonuclease	3543	3263.06	2740	40.7817
hldE|G7590|b3052|fused	1434	1154.06	1483	62.4099
yeaL|G6975|b1789|DUF441	447	175.643	130	35.9462
ybcH|EG12448|b0567|putative	891	611.057	241	19.1547
yibT|G0-10468|b4554|protein	210	24.8842	85	165.896
glmS|EG10382|b3729|L-glutamine&mdash;D-fructose-6-phosphate	1830	1550.06	5286	165.622
hsdR|EG10459|b4350|type	3513	3233.06	4	0.0600878
yeiL|EG12031|b2163|DNA-binding	660	380.487	281	35.868
hicB|G6749|b1438|antitoxin	417	148.725	57	18.6136
yriB|G0-17038|b4792|protein	54	55	0	0
sbcD|EG11094|b0398|ATP-dependent	1203	923.057	438	23.0454
eptB|EG12267|b3546|phosphoethanolamine	1692	1412.06	1331	45.7789
creC|EG10730|b4399|sensory	1425	1145.06	517	21.9282
yebF|EG11807|b1847|secreted	357	102.194	958	455.28
yabP|EG12610|b0056|putative	651	371.524	0	0
nanK|G7676|b3222|<i>N</i>-acetylmannosamine	876	596.057	235	19.1478
uvrB|EG11062|b0779|UvrABC	2022	1742.06	1760	49.067
hipB|EG10442|b1508|antitoxin/DNA-binding	267	45.1575	89	95.7193
dsbA|EG11297|b3860|thiol:disulfide	627	347.778	1074	149.983
mgtT|G0-17021|b4775|protein	105	3.5	0	0
recJ|EG10830|b2892|ssDNA-specific	1734	1454.06	1240	41.4171
kdsB|EG10519|b0918|3-deoxy-<i>manno</i>-octulosonate	747	467.324	646	67.1358
mdtJ|G6858|b1600|multidrug/spermidine	366	109.098	235	104.614
yfaA|EG11142|b2230|DUF2138	1689	1409.06	473	16.3032
bcsF|EG12264|b3537|putative	192	21.9088	14	31.0349
glmM|EG11553|b3176|phosphoglucosamine	1338	1058.06	1394	63.9872
recC|EG10825|b2822|exodeoxyribonuclease	3369	3089.06	1620	25.47
ypdC|G7245|b2382|putative	858	578.116	236	19.8261
ybjN|G6447|b0853|protein	477	202.719	425	101.82
ynfS|G0-16744|b4750|Qin	90	91	0	0
nfi|EG11915|b3998|endonuclease	672	392.448	357	44.18
kdsD|G7662|b3197|D-arabinose	987	707.057	794	54.5388
ycjO|G6649|b1311|putative	882	602.057	152	12.2616
ygjP|G7604|b3085|putative	504	227.718	215	45.8544
yehR|EG12004|b2123|DUF1307	462	188.958	140	35.9835
mrcB|EG10605|b0149|PBP1B&gamma;	2535	2255.06	3420	73.656
mcrB|EG10574|b4346|McrB<sub>S</sub>	1380	1100.06	1	0.0441494
dhaR|G6628|b1201|DNA-binding	1920	1640.06	1047	31.0047
uspE|EG11246|b1333|universal	951	671.057	1256	90.9012
ylcJ|G0-16728|b4733|DLP12	150	14.3654	0	0
xseB|EG11098|b0422|exodeoxyribonuclease	243	35.117	335	463.305
gutQ|EG10973|b2708|D-arabinose	966	686.057	282	19.9631
kdpD|EG10516|b0695|sensor	2685	2405.06	653	13.1864
yobB|G7015|b1843|putative	657	377.487	325	41.814
yidI|EG11697|b3677|putative	450	178.313	0	0
nanE|G7677|b3223|probable	690	410.368	201	23.7882
uvrC|EG11063|b1913|UvrABC	1833	1553.06	1887	59.0098
gadW|EG12242|b3515|DNA-binding	729	449.324	235	25.4008
mreB|EG10608|b3251|dynamic	1044	764.057	1986	126.239
yobI|G0-10644|b4677|uncharacterized	66	67	0	0
sbcB|EG10926|b2011|exodeoxyribonuclease	1428	1148.06	962	40.6959
gmhA|G6106|b0222|D-sedoheptulose	579	300.357	763	123.375
abrB|G6384|b0715|putative	1047	767.057	216	13.6762
ydcJ|G6738|b1423|DUF1338	1344	1064.06	791	36.1037
ychE|EG11342|b1242|MarC	648	368.561	314	41.3771
nanT|G436|b3224|<i>N</i>-acetylneuraminate:H<sup>+</sup>	1491	1211.06	475	19.0488
recD|EG10826|b2819|exodeoxyribonuclease	1827	1547.06	1152	36.1648
yidL|EG11707|b3680|putative	894	614.057	316	24.993
actS|G7484|b2865|amidase	756	476.324	633	64.5418
hemY|EG10434|b3802|protein	1197	917.057	1947	103.112
mcrC|EG10575|b4345|Type	1047	767.057	0	0
acpH|EG11095|b0404|acyl	582	303.297	258	41.3135
yaiW|G6227|b0378|surface-exposed	1095	815.057	418	24.9074
ybeQ|G6351|b0644|Sel1	978	698.057	1	0.0695743
yjgL|G7884|b4253|protein	1815	1535.06	2	0.0632769
nagC|EG10636|b0676|DNA-binding	1221	941.057	728	37.5712
endA|EG11336|b2945|DNA-specific	708	428.368	211	23.9224
yjiR|G7936|b4340|fused	1413	1133.06	1	0.0428635
yqcG|G0-10655|b4682|cell	141	12.1	0	0
yhdU|G7694|b3263|DUF2556	180	19.1921	33	83.5087
xseA|EG11072|b2509|exodeoxyribonuclease	1371	1091.06	1129	50.2558
acpP|EG50003|b1094|octanoyl-ACP	237	32.4807	6974	10427.9
fecD|EG10289|b4288|ferric	957	677.057	196	14.0595
ybgE|EG12395|b0735|PF09600	294	59.0125	105	86.4142
glcG|G7543|b2977|putative	405	138.546	1869	655.171
gcl|EG11583|b0507|glyoxylate	1782	1502.06	376	12.1574
sbcC|EG10927|b0397|ATP-dependent	3147	2867.06	1596	27.0356
yegW|G7133|b2101|putative	747	467.324	298	30.9698
zinT|G7061|b1973|metal-binding	651	371.524	248	32.4194
yqeK|G7469|b2849|protein	426	156.681	0	0
yciV|G6634|b1266|RNase	882	602.057	651	52.5149
yceJ|G6554|b1057|putative	567	288.475	127	21.3814
idnT|EG12539|b4265|L-idonate/5-ketogluconate/gluconate	1320	1040.06	429	20.0327
yadE|EG11749|b0130|putative	1230	950.057	462	23.6174
yphC|G7339|b2545|putative	1062	782.057	233	14.4696
glcD|G7545|b2979|glycolate	1500	1220.06	5341	212.609
rnd|EG10858|b1804|RNase	1128	848.057	939	53.775
lsrR|G6799|b1512|DNA-binding	954	674.057	0	0
uspB|EG12231|b3494|universal	336	86.7177	226	126.573
yfbO|G7181|b2274|uncharacterized	423	154.089	0	0
rnt|EG11547|b1652|ribonuclease	648	368.561	310	40.85
ccmA|EG12059|b2201|cytochrome	624	344.778	137	19.2984
znuB|EG12368|b1859|Zn<sup>2+</sup>	786	506.224	441	42.3093
ygeG|G7471|b2851|TPR	492	216.277	0	0
yecT|G7026|b1877|protein	489	213.538	0	0
glcF|G0-8601|b4467|glycolate	1224	944.057	2279	117.243
rhlB|EG10844|b3780|ATP-dependent	1266	986.057	2910	143.328
ycaN|G6467|b0900|putative	909	629.057	0	0
ydiH|G6911|b1685|uncharacterized	189	20.7174	247	579.032
rnpA|EG10862|b3704|RNase	360	104.563	455	211.335
grxC|EG12294|b3610|oxidized	252	39.2744	634	784.006
yhhS|EG12219|b3473|putative	1218	938.057	646	33.4459
yoaC|G6994|b1810|DUF1889	300	62.7234	172	133.18
yncG|G6765|b1454|putative	618	338.915	127	18.1992
glcE|G7544|b4468|glycolate	1053	773.057	2772	174.149
rne|EG10859|b1084|ribonuclease	3186	2906.06	6552	109.499
yahB|G6181|b0316|putative	933	653.057	214	15.9148
ychS|G6631|b1228|putative	276	49.1553	40	39.5211
rbn|G7175|b2268|ribonuclease	918	638.057	396	30.1422
trxA|EG11031|b3781|oxidized	330	82.4119	708	417.237
yejE|EG12040|b2179|putative	1026	746.057	405	26.3647
ycjD|G6641|b1289|DUF559	354	99.7905	0	0
yccU|G6499|b0965|putative	414	146.037	199	66.1804
fixC|EG11564|b0043|putative	1287	1007.06	266	12.8282
rnb|EG11620|b1286|RNase	1935	1655.06	3324	97.5411
baeR|EG11618|b2079|DNA-binding	723	443.368	305	33.4099
yaiY|G6228|b0379|DUF2755	309	68.5765	236	167.139
rna|EG10856|b0611|RNase	807	527.224	471	43.3876
grxB|EG12688|b1064|oxidized	648	368.561	443	58.376
yjcE|EG11940|b4065|putative	1650	1370.06	1137	40.3052
yaiS|G6216|b0364|putative	558	279.617	136	23.6219
ydaE|G0-9081|b4526|Rac	171	17.409	0	0
caiD|EG11557|b0036|crotonobetainyl-CoA	786	506.224	188	18.0366
rph|EG10863|b3643|truncated	687	407.368	548	65.3331
glrR|EG11285|b2554|DNA-binding	1335	1055.06	660	30.3814
ypdJ|G0-10461|b4545|CPS-53	141	12.1	0	0
rnhA|EG10860|b0214|ribonuclease	468	194.369	157	39.2294
trxC|EG11887|b2582|oxidized	420	151.378	212	68.0165
etk|EG11826|b0981|protein-tyrosine	2181	1901.06	2	0.0510945
yjjI|EG12171|b4380|DUF3029	1551	1271.06	373	14.2522
yhgP|G0-17035|b4789|protein	30	31	0	0
fixX|EG11565|b0044|putative	288	55.5951	31	27.081
rnlA|G7365|b2630|CP4-57	1074	794.057	1	0.0611629
rpoB|EG10894|b3987|RNA	4029	3749.06	18001	233.192
ygiM|EG12434|b3055|putative	621	341.88	773	109.811
rnpB|EG30069|b3123|RNase	377	117.494	36745	15188.7
nrdH|G7401|b2673|glutaredoxin-like	246	36.271	107	143.273
yidK|EG11706|b3679|putative	1716	1436.06	535	18.0935
